,url,content,category,published_date
0,https://www.nepalitimes.com/about-town/womanhood-package/," 










Head to the beautiful city of Janakpur to marvel at the history and culture etched into the walls of the Janaki Temple. And during your stay, Hotel Welcome promises architecture that resembles that of the temple, comfortable accommodations and attentive staff.Shiva Chok, Janakpur (041) 590646 
















Hotel Fireside 




 




Kalinchok, a quiet village in Dolakha, is covered with a blanket of snow in the winter that makes the town as picturesque as Swiss valleys. This hotel provides you a warm refuge after a day in the winter wonderland, with heated rooms, comfortable beds and soul-warming Nepali food.Kuri Village, Kalinchok, 9841958694 
















Bandipur Safari Lodge 



While Bandipur is known mainly for its rich cultural heritage, it is home to a wide variety of wildlife. So go beyond the temples and explore the jungles of the town with the Bandipur Safari Lodge. Bandipur, 9449597880 
















Shangri-La Village Resort
 




 




Get away for a couple days this winter and head to the idyllic Shangri-La Village Resort. Meditate in the outdoor Yoga Pergola, indulge in a massage in Phewa Spa and soak up the sun in the Sanctuary Garden.Gharipatan, Pokhara (61) 462222 
















Sacred Valley Inn 



A cup of hot tea at this humble inn will warm you this winter. If you’re ever passing through Lakeside or in need of a place to stay, check out this rustic hotel. Lakeside, 984605352",/about-town,"Fri, 08 Mar 2019 08:52:56 +0000"
1,https://www.nepalitimes.com/about-town/gangnam-galbi-barbeque/," 










Indulge in a Christmas Eve dinner that offers everything, from roast turkey to all the pies that you can imagine. Make sure to reserve a seat before you go!24 December, 7:30pm-11:30pm, Rs2,500++ per person, Fairfield Marriott, Thamel (01) 4217999      (adsbygoogle = window.adsbygoogle || []).push({}); 
















Gokarna Christmas
 



Head to Gokarna Forest Resort for a Christmas Eve dinner with unlimited snacks, a lavish buffet and a glass of mulled wine all in the presence of great musical performances.24 December, 6pm onwards, Rs2,500++ per person, Gokarna Forest Resort (01) 4450002 
















Winter BBQ
 




 




Ward off the winter chill with a lavish barbeque spread. From sauced meats to vegetables, Teppanyaki-style bbq to Cajun-style sausages, and shrimp kebabs to zafrani til paneer, this weekly barbeque offers delicious food hot off the grill. Every Friday, 6pm onwards, 2,166++ per person, The Cafe, Hyatt Regency, Boudha 
















Christmas Buffet
 



Enjoy a Christmas brunch and dinner with seasonal delicacies and scrumptious dishes at Aloft Hotel’s premiere restaurant, The Nook. 24 December (6:30pm onwards) 25 Dec. (12pm onwards), The Nook, Aloft Kathmandu, Thamel (01) 5252000 
















Junar Festival 




 




With the arrival of winter comes the bountiful harvest of oranges. Enjoy the juice of fresh oranges straight from the groves of Sindhuli, along with healthy vegetarian dishes.22 December, 2pm-6pm, Juice Mandala, Pulchok (01) 4112128",/about-town,"Fri, 08 Mar 2019 08:24:04 +0000"
2,https://www.nepalitimes.com/about-town/950-music/," 










Jam along to Mukti & Revival, a blues and rock powerhouse in the Nepali music industry. 20 December, 7pm onwards, Tickets: Rs1,500, Prive Nepal, Soaltee Crowne Plaza, 9801090111 
















Pahenlo Batti Muni
 




 




This five-member experimental rock band has been performing under the light of dim bulbs since the days of loadshedding. Almost five years since their inception, they’ve been playing sold-out shows, touring the nation and releasing hit songs.24 December, 8pm onwards, Tickets: Rs500, Hotel Yellow Darbar, Sanepa (01) 5550939 
















April Rush
 



Celebrate Christmas Eve with April Rush, an acoustic duo known for their hit song Tyo Hawa.24 December, 6pm onwards, Attic, Gyaneswor (01) 4417843 
















Kutumba Band 



This musical performance features the beloved Nepali folk instrumental band Kutumba, Lakhey dances, cultural shows and more.21 December, 5pm onwards, Tickets: Rs2,000, Prive Nepal, Soaltee Crowne Plaza, 9801090111 
















Christmas Concert 




 




Kathmandu Jazz Conservatory’s annual Christmas concert presents an evening of live music featuring Latin Jazz, fusion music and singers Maria Fajardo, Alessio Cazzetta and more.21 December, 7pm onwards, Tickets: Rs300, Moksh, Jhamsikhel (01) 5543554",/about-town,"Fri, 08 Mar 2019 08:12:15 +0000"
3,https://www.nepalitimes.com/about-town/events/950-events/," 










Screenplay Workshop 



This Screenplay and Direction Workshop will help struggling screenwriters flesh out their ideas and also appeal to anyone who wants to learn how to tell compelling stories through films. Pre-registration required: bit.ly/screenplaysattya21-23 December, 10am-1pm, Rs2,000 per person, Sattya Media Arts Collective, Dhobighat (01) 5521812      (adsbygoogle = window.adsbygoogle || []).push({}); 
















Christmas Fest
 



Ever experienced Christmas the German way? Goethe Zentrum, a German language institute in Nepal, invites everyone who wants to celebrate Weihnachten to do so with music, food and merriment.21 December, 2pm-8pm, Goethe Zentrum, Thapathali (01) 4250871 
















Royal Christmas 



Nowhere to go for Christmas Eve? Then head to Royal Empire for an evening of musical performances by the Kathmandu Strings Ensemble, a barbeque and buffet, Christmas games for kids, a photo shoot with Santa Claus and return gifts for everyone!24 December, 6pm onwards, Royal Empire Boutique Hotel, Gairidhara (01) 4000538 
















Happiness Program
 




 




The Art of Living’s Happiness Program invites you to learn Sudarshan Kriya, a controlled breathing practice, and overcome stress and anxiety, with Guruma Riya. 17-21 December, 6:30am-9:30am/ 2pm-5pm, Ananda Pashupati, Tilganga, 9869112542 
















Mithila Art 



Mithila art refers to the colourful, intricately drawn paintings from the Maithili-speaking regions of Nepal and India. Learn how to create Mithila art with artists from Mithila House with fingers, twigs, brushes, nib-pens and matchsticks.22 December, 3pm-5pm, Rs3,500 per person, Babar Mahal Revisited, 9801024997 
















Kathmandu 360 




 




Kathmandu 360 is a hike-walk-camp around Kathmandu Valley that encourages both visitors and locals to explore the nature of the valley. This 360 edition will take participants to the forests of Lakuri Banjyang for a full-day hike. Don’t forget your hiking gear!21 December, 7:30am-4pm, Rs555 per person, Lagankhel Chok (meeting point), 9841265165 
















Chok Bazaar
 



Spend the late afternoon soaking up the sun in the bright courtyard of Babar Mahal, shopping for local goods and snacking on delicious hors d’oeuvre. In the evenings, you can paint and drink wine at the House of Palettes stall.20 December, 2pm-7pm, Babar Mahal Revisited (01) 4248747 
















Christmas Market 




 




The Park Bazaar is back with another sustainable and Christmas-themed night market. Browse stalls from Reena’s Creatives, Simrik Design Studio, Oxsa Creatives, KTM Organic Factory and more.22 December, 4pm-8pm, The Park Bazaar, Astrek Park, Thamel (01) 4419265 
















Go Local 



Go Local is a Nepali goods fair that aims to promote local businesses and crafts. 21 December, 2pm-8pm, Labim Mall, Pulchok (01) 5529924",/about-town,"Fri, 08 Mar 2019 07:38:40 +0000"
4,https://www.nepalitimes.com/business/christmas-at-hyatt/," 
















Hyatt Regency held its annual Christmas Tree Lighting event on 13 December, attended by in-house guests along with those from the corporate sector, spa members, media friends and management staff.      (adsbygoogle = window.adsbygoogle || []).push({}); 
















",/business,"Fri, 20 Dec 2019 06:48:39 +0000"
5,https://www.nepalitimes.com/business/toyota-uheem/," 
















Vaidya’s Organisation of Industries & Trading House officially launched Toyota’s United Heavy Equipments and Earthmovers (UHEEM) in Nepal on 15 December. UHEEM imports excavators, graders and breakers.      (adsbygoogle = window.adsbygoogle || []).push({}); 
















",/business,"Fri, 20 Dec 2019 06:39:47 +0000"
6,https://www.nepalitimes.com/business/huawei-mate-30-pro/," 
















Huawei Nepal this week revealed its latest flagship phone, Huawei Mate 30 Pro, which comes with the company’s own intelligent ecosystem, HMS. Huawei also released wearables like the Watch GT2, Band 4, Band4e, Free buds 3 and Freelance.      (adsbygoogle = window.adsbygoogle || []).push({}); 
















",/business,"Fri, 20 Dec 2019 06:34:02 +0000"
7,https://www.nepalitimes.com/business/qatar-on-the-ball/," 
















Qatar Airways has partnered with the All Nepal Football Association for the Qatar Airways ‘A’ Division Martyr’s Memorial League, the biggest annual football event in Nepal. The Qatar Airways logo will feature on all 14 league club shirts and on perimeter boards, stadium flags, LED screens and online digital content during the event, from 14 December 2019 to 15 February 2020.      (adsbygoogle = window.adsbygoogle || []).push({}); 
















",/business,"Fri, 20 Dec 2019 06:29:53 +0000"
8,https://www.nepalitimes.com/business/turkish-and-sunrise/," 
















On 17 December, Sunrise Bank and Turkish Airlines signed an agreement in which debit and credit card holders of the bank will receive up to 7% discount on economy class and up to 10% discount on business class (except employees) on any Turkish Airlines sector.      (adsbygoogle = window.adsbygoogle || []).push({}); 
















",/business,"Fri, 20 Dec 2019 06:19:17 +0000"
9,https://www.nepalitimes.com/business/harley-davidson/," 
















IME Automotives, authorised distributor of Harley Davidson motorcycles in Nepal, has introduced Street 750 and Street Rod 750. The bikes have liquid-cooled revolution X engines, 6-speed transmission, a low-maintenance belt drive, narrow and lean chassis for enhanced agility and optional ABS and H-D Smart security systems.      (adsbygoogle = window.adsbygoogle || []).push({}); 
















",/business,"Thu, 12 Dec 2019 09:02:33 +0000"
