,url,content,category,published_date
0,https://english.onlinekhabar.com/govt-fixes-new-tax-amount-for-ncell.html,"
Kathmandu, December 8
Following a recent Supreme Court verdict, the government has fixed a new capital gains tax amount for the private telecommunication company Ncell for the company’s 2016 buyout deal.
According to the new decision, the company now has to pay Rs 22 billion and 445 million. The Large Taxpayer Office has already served a 15-day notice to the company.
Earlier, in April-May, the office had fixed Rs 60 billion and Rs 712 million as the total CGT amount and said the company was yet to pay Rs 39 billion and 606 million. Unconvinced with the decision, the company had filed a case against the decision at the apex court.
As per the court verdict, the company was needed to pay Rs 21 billion and 104 million. The office says it has also sought Rs 22 billion and 445 million including the applicable interest. The court had said the government could collect an interest also.",/business,"Sun, 08 Dec 2019 10:03:30 +0000"
1,https://english.onlinekhabar.com/global-ime-janata-bank-merge-begin-integrated-transaction-friday.html,"File: Officials of Global IME Bank and Janata Bank sign an agreement to merge.
Kathmandu, December 6
Five months after they signed a memorandum of understanding to merge, two big commercial banks of Nepal, Global IME Bank and Janata Bank, have merged and begun an integrated transaction on Friday. The merged bank has been named Global IME Bank and it carries the logo of erstwhile Global IME Bank.
With the merger, the number of commercial banks has dropped to 27 from 28.
Amidst a function organised to announce the merger today, Minister for Finance Yuba Raj Khatiwada also said this move opened the series of ‘big mergers’ in the country’s banking industry.
It has been learned that some other commercial banks are also looking forward to merger opportunities with each other and smaller development banks and finance companies.",/business,"Fri, 06 Dec 2019 05:21:44 +0000"
2,https://english.onlinekhabar.com/applications-called-for-nepal-tourism-board-ceo.html,"
Kathmandu, December 4
The government has called applications from qualified candidates for the position of chief executive officer of the Nepal Tourism Board.
As the incumbent CEO Deepak Raj Giri is retiring soon, the government published the notice calling for applications today. Qualified candidates have been told to submit the applications within the next 21 days.
A master’s degree from a recognised university in any discipline with 10 years of experience in the tourism sector has been set as the basic qualification for the candidates. Likewise, the candidate should be aged between 35 and 60. They should not be convicted of criminal offences of moral turpitude and should not possess permanent residency status of any foreign country.
Besides academic credentials, the candidates are also required to submit a four-year business plan for the board.",/business,"Wed, 04 Dec 2019 05:09:16 +0000"
3,https://english.onlinekhabar.com/16-local-govts-in-gandaki-province-5-form-consortium-for-prosperity.html,"Representatives of various local governments in Gandaki and Province 5, in Tansen of Palpa in December 2019.
Butwal, December 3
As many as 16 local governments of Kaski and Syangja districts of Gandaki and Palpa and Rupadehi districts of Province 5 have come together to establish a consortium which they say will work to promote prosperity in the region connected by the Siddhartha Highway.
The local units that the Bhairahawa-Pokhara highway passes through have formed a panel led by the mayor of Tansen municipality in Palpa, Ashok Kumar Shahi, for the economic development of the region.
Recently, mayors, their deputies and chief executive officers held a meeting in Tansen for two days and decided to collectively identify economic opportunities of the region and hold bilateral and multilateral dialogues to exploit them. The meeting also issued a 1o-point declaration.
During the meeting, representatives of the municipalities stressed the need for public-private partnerships for development, according to Tilottama mayor Basu Dev Ghimire.",/business,"Tue, 03 Dec 2019 04:24:37 +0000"
4,https://english.onlinekhabar.com/nepali-indian-officials-to-discuss-revising-trade-and-transit-treaty.html,"
Kathmandu, November 26
Officials of Nepal and India are meeting in Kathmandu on Tuesday to discuss revising the trade and transit treaty signed between the two countries. The meeting has been considered important as it can help Nepal extend its trade relations to the third countries and facilitate the trade with India.
Nawa Raj Dhakal, a joint secretary at the Ministry of Industry, Commerce and Industry, says the meeting will finalise the points to be added to the treaty. Dhakal will lead the Nepali delegation to the meeting.
According to the officer, India has already agreed to let Nepal use some of its ports and waterways, and the meeting will finalise that agreement also. Likewise, there will be a discussion on letting Nepal use some other ports and waterways also.
The Nepali delegation also includes representatives of transport management, foreign affairs and law ministries.
The Indian delegation will be led by additional secretary Bhupinder Singh Bhalla.",/business,"Tue, 26 Nov 2019 04:46:35 +0000"
5,https://english.onlinekhabar.com/the-economist-predicts-6-9-economic-growth-rate-for-nepal-in-2020.html,"
Kathmandu, November 25
Globally renowned economic magazine, The Economist, has forecast that Nepal’s economic growth rate will be 6.9 per cent the next year.
The magazine, in its The World in 2020 issue released last week, claims that Nepal’s growth will be faster than India, which will have a growth rate of 6.7 per cent. However, it will be slower than the growth of Bangladesh, predicted to be at the rate of 7.7 per cent.
The magazine has listed Nepal in the eighth position among the fastest 10 growers that include Bangladesh, Nepal and India from the South Asian region.
Though the listing among the fastest growers seems encouraging, the magazine’s forecast is lower than the government target. The government had set a target of 8.5 per cent economic growth in its annual budget plan for the current fiscal year. Earlier this month, the government revised the target and made it 7.01 per cent.
Meanwhile, the World Bank and the Asian Development Bank have estimated the growth rate to be at 7.1 per cent for the current fiscal year.",/business,"Mon, 25 Nov 2019 06:04:40 +0000"
6,https://english.onlinekhabar.com/nepali-students-pay-around-13-of-nepals-annual-budget-to-australia-every-year.html,"Sydney Opera House. Photo: Flickr/Hai Linh Truong
Kathmandu, November 25
New statistics have shown that Nepal is the third biggest source of education income for Australia, after China and India.
Australian Education Minister Dan Tehan informed last week that international education contributed 37.6 billion Australian dollars to the Australian economy last financial year, which was a $5 billion increase.
According to the ministry’s report, Nepal is the third-largest contributor to the education income as it provided 2.6 billion Australian dollars to the country. The two biggest contributors are China and India (12.1 billion and 5.5 billion Australian dollars respectively).
As per the current exchange rate, the amount Nepalis paid to Australia is around Rs 202.8 billion. It is around 13 per cent of the country’s annual budget for the current fiscal year (Rs 1.532 trillion).
Of late, Australian universities are lowering their standard to attract more Nepali and Indian students, according to media reports. However, the minister claims in his press release, “Australians should be proud of our innovative international education sector… It is our largest service-based export and supports 240,000 jobs, business opportunities and economic growth.”
 ",/business,"Mon, 25 Nov 2019 05:12:09 +0000"
7,https://english.onlinekhabar.com/govt-tells-tootle-pathao-to-stop-using-private-bikes-to-ferry-passengers.html,"
Kathmandu, November 20
The government has said it will take action against ride-sharing apps, Tootle and Pathao, if they continue to use private bikes to pick up passengers.
The Department of Transport Management, issuing a statement on Wednesday, has said that the two ride-sharing apps have been violating the law. The department has warned them that the government will talk action if ‘the violation’ continues.
The department’s director and apokesperson Titha Raj Khanal says that the department is only doing what the law states. He further adds that people violating these would be prosecuted as per the law.
Previously, the department had released a similar statement stating that it would take action against the two companies. However, the department quickly backtracked on the decision after Prime Minister KP Sharma Oli said that innovations like that should be encouraged.
In the statement, the department states that vehicles registered for private use cannot be used to transfer passengers.",/business,"Wed, 20 Nov 2019 10:14:50 +0000"
8,https://english.onlinekhabar.com/11-border-points-tia-to-boast-pesticide-residue-testing-technology.html,"
Kathmandu, November 19
After a dispute with India over the new system introduced to tighten pesticide residue testing on imported fruits and vegetables earlier this year, the government has finally started preparations to introduce the testing system at all border points including the Tribhuvan International Airport.
The TIA, nine Nepal-India crossings and two Nepal-China crossings will soon have such a technology installed, according to Mohan Krishna Maharjan, a spokesperson for the Department of Food Technology and Quality Control. He informs that the department has already started the process to purchase the necessary equipment. It is expected that the equipment will cost Rs 100 million in total.
Meanwhile, the department also sent some of its staff to India to learn more about such technologies.
Earlier in July-August, media had reported that the government of Nepal withdrew from its pesticide residue testing plan owing to India’s pressure. However, the government has been claiming that the plan was put off to prepare necessary infrastructures and technologies first.
 ",/business,"Tue, 19 Nov 2019 07:43:16 +0000"
9,https://english.onlinekhabar.com/cabinet-endorses-oman-labour-agreement-draft-signing-soon.html,"
Kathmandu, November 18
The Cabinet has endorsed a draft of the labour agreement to be signed with Oman, one of the major destinations for Nepali migrant workers, according to the Ministry of Labour, Employment and Social Security. The ministry says the agreement will be signed soon.
The Omani Minister of Manpower, Abdullah bin Nasser bin Abdullah al Bakri, will visit Kathmandu soon to sign the agreement, informs the ministry’s joint secretary Ram Prasad Ghimire. “We have already extended the invitation to the minister,” Ghimire says, adding, the Muscat government, however, is yet to endorse the agreement draft.
In the past year, Nepal has signed labour agreements with Malaysia, Japan, the United Arab Emirates and Mauritius. The agreement with Oman was delayed as some technical issues were pending.
The ministry’s undersecretary Deepak Dhakal claims the agreement will put the interests and benefits of workers at its centre. Likewise, it will adhere to international labour laws, norms and values, he informs.",/business,"Mon, 18 Nov 2019 08:48:14 +0000"
